senior_citizen,tenure_months,monthly_charges,total_charges,churn,total_services,is_auto_payment,gender_Male,partner_Yes,dependents_Yes,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,contract_One year,contract_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
0,17,114.74,1954.98,0,1,1,True,True,False,True,False,False,True,True,False,False,True,False,False
0,66,115.44,7616.49,0,1,1,True,False,False,False,False,False,True,False,True,False,True,False,False
1,8,34.5,272.05,0,1,1,False,True,True,True,False,False,True,True,False,True,True,False,False
1,8,95.95,759.2,0,3,1,True,False,True,False,True,True,False,False,True,False,True,False,False
0,65,64.3,4175.43,0,2,1,True,True,True,True,False,False,False,True,False,False,True,False,False
1,59,114.75,6768.63,1,2,1,True,False,False,False,True,False,True,False,False,False,True,False,False
0,44,19.47,849.98,1,3,1,True,True,True,False,True,True,False,False,False,False,True,False,False
1,36,54.13,1953.15,0,3,1,True,False,False,False,True,True,False,True,False,True,False,False,False
0,28,41.23,1155.75,0,2,0,False,False,False,False,True,False,True,True,False,True,False,False,True
1,43,22.88,983.24,0,2,0,False,False,True,False,False,False,False,True,False,False,False,False,True
1,42,50.58,2124.28,0,3,0,False,True,True,False,True,True,False,True,False,False,False,False,True
0,66,69.98,4620.21,0,2,0,False,False,False,False,False,True,False,True,False,False,False,False,True
1,48,27.84,1339.49,0,1,0,True,True,True,True,False,False,True,True,False,False,False,False,True
0,27,21.18,575.91,0,1,1,False,True,True,True,False,False,True,False,True,False,False,False,False
1,67,108.16,7245.17,1,2,0,True,False,False,True,False,True,False,False,False,False,False,True,False
0,45,30.16,1356.49,0,1,0,False,False,True,True,False,False,True,False,False,False,False,True,False
0,9,33.71,304.25,0,2,0,False,True,True,True,False,True,False,False,True,True,False,False,True
1,27,114.21,3082.76,0,3,0,True,True,True,False,True,True,False,True,False,False,False,False,True
0,1,22.76,27.12,0,3,1,False,False,False,False,True,True,False,False,True,False,False,False,False
1,71,55.61,3954.45,0,1,0,False,False,True,False,False,False,True,True,False,True,False,False,True
0,20,94.05,1882.72,0,2,0,False,True,True,False,True,False,True,True,False,False,False,True,False
1,35,24.05,837.21,0,1,1,True,True,False,False,False,False,True,False,False,False,True,False,False
1,17,97.4,1658.34,0,1,1,False,True,True,True,False,False,True,True,False,True,False,False,False
0,53,54.29,2879.29,0,1,0,False,True,False,True,False,False,True,True,False,False,False,True,False
1,68,103.4,7026.24,0,1,1,False,True,False,True,False,False,True,True,False,False,False,False,False
0,1,37.51,39.42,0,2,0,False,False,True,False,True,False,True,False,True,False,False,True,False
1,20,28.48,566.88,0,3,0,True,True,True,False,True,False,False,False,True,False,False,False,True
0,10,102.65,1030.23,0,1,1,True,True,True,True,False,False,True,True,False,True,False,False,False
0,41,22.16,911.06,0,2,0,True,False,False,False,False,True,False,False,True,False,False,False,True
0,65,35.86,2332.01,0,2,1,False,True,False,False,False,False,False,False,True,False,False,False,False
0,41,113.77,4664.76,0,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False
1,69,90.53,6235.9,0,1,1,False,True,False,True,False,False,True,False,False,True,False,False,False
0,56,76.55,4280.73,0,2,0,True,True,True,True,False,True,False,True,False,False,False,True,False
0,26,102.64,2667.99,0,2,0,False,True,True,False,True,False,True,True,False,True,False,False,True
0,60,61.48,3696.4,0,3,0,False,True,False,False,True,False,False,True,False,True,False,False,True
0,71,103.26,7334.28,1,2,0,False,True,True,False,False,True,False,False,False,False,False,False,True
0,5,60.4,311.07,0,3,1,True,False,True,False,True,False,False,False,True,False,True,False,False
1,4,100.98,404.33,0,2,0,False,True,True,False,False,False,False,True,False,True,False,False,True
0,15,72.97,1094.4,0,2,0,False,False,True,False,False,False,False,True,False,True,False,True,False
1,8,36.96,302.81,0,2,1,False,True,False,False,False,False,False,True,False,True,False,False,False
1,19,77.93,1479.87,1,2,0,False,False,False,True,False,True,False,False,False,False,False,True,False
1,46,39.06,1791.83,0,2,0,False,False,False,False,False,True,False,False,True,True,False,True,False
0,68,47.92,3260.14,0,3,0,True,False,True,False,True,True,False,False,True,True,False,True,False
1,37,64.48,2391.37,0,1,0,True,False,True,False,False,False,True,False,False,False,False,False,True
0,24,101.34,2428.03,1,2,0,False,True,True,False,False,False,False,False,False,False,False,True,False
1,63,51.64,3256.27,0,2,1,True,True,True,True,False,True,False,False,False,True,False,False,False
0,24,53.69,1288.09,0,2,0,True,False,True,False,False,False,False,True,False,False,False,True,False
0,4,33.49,136.22,0,1,0,True,True,False,False,False,False,True,False,True,False,False,False,True
1,57,64.81,3695.74,0,2,1,False,True,False,False,False,True,False,True,False,True,True,False,False
0,53,46.64,2469.85,1,3,0,False,False,True,False,True,True,False,False,False,True,False,True,False
0,23,111.82,2571.33,0,2,0,True,True,False,True,False,False,False,False,True,False,False,False,True
1,53,95.19,5043.3,0,1,0,False,False,False,False,False,False,True,True,False,True,False,True,False
0,57,77.59,4423.22,0,2,1,False,True,False,True,False,False,False,False,True,True,True,False,False
0,60,70.76,4241.37,1,2,0,False,True,True,True,False,True,False,False,False,True,False,True,False
1,57,116.04,6611.24,0,3,0,True,False,False,False,True,False,False,True,False,True,False,False,True
1,7,38.71,268.9,0,2,1,True,True,True,True,False,True,False,True,False,True,False,False,False
0,61,62.22,3797.38,0,2,0,False,True,False,False,False,False,False,True,False,True,False,False,True
0,51,23.47,1189.89,1,2,1,True,False,False,True,False,True,False,False,False,True,False,False,False
0,68,115.42,7848.02,1,1,0,True,False,True,True,False,False,True,False,False,False,False,True,False
1,38,91.79,3484.48,0,2,0,True,False,True,True,False,False,False,False,True,True,False,True,False
0,36,92.81,3339.1,1,3,0,False,True,False,False,True,False,False,False,False,True,False,True,False
1,69,94.54,6519.96,0,2,0,True,False,False,False,True,False,True,True,False,False,False,False,True
1,58,48.69,2824.99,0,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
1,62,100.46,6227.73,0,2,1,True,True,False,False,False,False,False,True,False,True,True,False,False
0,27,45.53,1232.87,0,1,1,False,True,False,False,False,False,True,False,True,True,True,False,False
1,57,55.53,3167.22,0,2,1,True,True,False,False,False,True,False,True,False,False,True,False,False
1,47,99.32,4660.35,0,1,0,False,False,False,False,False,False,True,True,False,True,False,False,True
0,39,40.41,1571.19,0,2,1,True,True,True,False,True,False,True,False,True,False,True,False,False
1,22,57.77,1270.07,0,2,1,False,False,True,False,False,False,False,True,False,True,True,False,False
1,21,33.28,698.67,0,2,1,False,True,True,True,False,True,False,False,True,True,True,False,False
0,16,26.13,413.72,0,3,1,False,False,True,False,True,False,False,True,False,True,False,False,False
1,31,94.01,2920.83,0,2,0,True,True,True,False,False,True,False,True,False,True,False,False,True
1,32,35.07,1126.56,1,2,0,False,True,True,True,False,False,False,False,False,True,False,True,False
0,9,45.27,399.21,1,1,1,False,False,False,True,False,False,True,False,False,True,False,False,False
1,10,66.68,668.53,0,2,1,True,False,False,False,False,True,False,False,True,True,False,False,False
0,17,78.71,1337.84,1,2,0,False,True,True,True,False,True,False,False,False,False,False,False,True
1,52,81.78,4258.78,0,3,0,False,True,True,False,True,False,False,True,False,True,False,True,False
1,21,74.54,1557.49,0,2,1,True,False,False,False,False,False,False,False,False,False,True,False,False
1,65,89.45,5824.55,0,2,0,True,True,False,False,True,False,True,True,False,False,False,True,False
0,51,55.36,2819.15,0,3,0,False,True,True,False,True,True,False,False,True,False,False,False,True
0,66,88.32,5831.01,0,3,0,True,False,False,False,True,False,False,True,False,False,False,True,False
0,39,64.65,2518.32,0,1,1,False,False,False,True,False,False,True,True,False,True,True,False,False
0,1,30.51,28.63,0,3,1,False,True,True,False,True,True,False,True,False,False,True,False,False
0,39,103.72,4036.63,0,3,0,False,False,False,False,True,False,False,True,False,True,False,False,True
0,57,45.79,2616.01,0,2,0,True,False,False,True,False,True,False,True,False,False,False,True,False
1,41,37.87,1551.32,0,3,0,False,False,False,False,True,True,False,True,False,False,False,False,True
1,13,39.7,515.09,1,2,0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,52,34.06,1782.68,1,2,1,False,True,True,True,False,False,False,False,False,True,False,False,False
0,63,95.1,5996.1,0,2,1,True,True,True,True,False,False,False,False,True,True,False,False,False
0,47,62.0,2910.66,0,3,0,True,False,False,False,True,False,False,False,True,True,False,True,False
0,64,68.12,4356.63,1,1,1,True,True,True,True,False,False,True,False,False,True,True,False,False
0,67,66.74,4472.88,0,2,1,True,True,True,False,False,True,False,False,True,True,True,False,False
1,32,57.17,1833.29,0,1,1,True,True,False,False,False,False,True,False,True,True,True,False,False
0,68,56.88,3876.6,0,2,0,True,True,True,True,False,True,False,False,False,True,False,True,False
0,43,102.57,4402.47,0,2,1,True,True,False,True,False,False,False,True,False,False,True,False,False
0,58,80.15,4652.34,1,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False
0,34,62.23,2120.26,0,2,1,False,True,True,True,False,True,False,True,False,True,True,False,False
1,4,74.43,293.77,0,1,1,True,True,True,False,False,False,True,True,False,True,False,False,False
1,29,100.37,2908.93,0,2,1,False,False,False,False,False,True,False,True,False,False,False,False,False
0,49,72.59,3548.76,0,3,1,True,True,True,False,True,True,False,True,False,False,True,False,False
1,65,49.29,3201.35,0,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False
0,6,30.16,182.12,0,3,0,True,False,False,False,True,False,False,True,False,False,False,True,False
0,64,90.05,5771.17,0,2,1,False,True,True,True,False,False,False,False,False,False,True,False,False
1,19,58.1,1112.33,0,2,1,True,False,True,True,False,True,False,True,False,True,False,False,False
0,43,105.21,4518.88,0,2,1,False,True,False,False,True,False,True,True,False,False,True,False,False
1,20,86.3,1733.29,0,2,1,True,True,False,True,False,False,False,True,False,False,False,False,False
0,44,47.4,2075.85,1,2,0,True,False,True,False,False,True,False,False,False,False,False,False,True
1,22,85.86,1886.0,0,3,1,False,False,True,False,True,False,False,False,True,False,False,False,False
0,72,43.42,3124.73,0,2,1,False,False,False,True,False,False,False,True,False,False,True,False,False
0,56,112.25,6287.26,0,1,1,True,False,True,False,False,False,True,True,False,False,False,False,False
0,16,116.93,1871.41,0,2,0,False,True,False,False,True,False,True,False,False,True,False,False,True
1,51,19.47,994.8,0,3,1,False,True,False,False,True,False,False,True,False,True,False,False,False
1,72,23.46,1688.21,0,2,1,True,False,False,True,False,True,False,True,False,True,False,False,False
1,12,47.16,570.72,0,2,1,True,True,False,True,False,False,False,False,True,True,False,False,False
1,5,53.72,272.06,0,2,0,False,True,False,False,False,True,False,True,False,True,False,False,True
1,17,112.22,1906.29,0,2,1,True,True,True,False,True,False,True,True,False,True,True,False,False
0,5,91.89,463.66,1,2,0,False,False,False,True,False,False,False,True,False,True,False,True,False
0,69,25.12,1743.62,0,2,0,False,False,False,True,False,True,False,False,True,False,False,False,True
1,59,54.01,3183.22,1,2,1,False,True,False,False,False,True,False,False,False,False,False,False,False
0,50,61.74,3095.38,0,2,1,True,False,True,True,False,False,False,True,False,False,False,False,False
1,19,86.34,1637.54,0,3,1,True,False,True,False,True,True,False,False,True,False,True,False,False
1,66,38.89,2573.79,0,1,0,True,True,False,False,False,False,True,False,True,True,False,True,False
1,39,113.17,4410.9,1,2,0,True,True,True,True,False,False,False,False,False,True,False,False,True
1,13,97.13,1266.52,0,2,1,True,False,False,True,False,True,False,True,False,True,True,False,False
0,7,81.79,573.43,0,3,0,False,False,False,False,True,False,False,False,True,True,False,False,True
0,14,96.74,1345.43,1,2,0,False,True,False,True,False,False,False,False,False,True,False,True,False
1,54,78.66,4257.22,0,2,1,True,True,True,True,False,False,False,False,False,True,False,False,False
1,20,46.17,918.92,0,3,1,False,False,True,False,True,True,False,True,False,True,True,False,False
0,63,61.67,3878.86,0,2,0,True,True,True,True,False,False,False,False,True,False,False,True,False
0,57,19.4,1102.6,1,2,1,False,False,True,False,False,False,False,False,False,True,False,False,False
1,62,70.38,4376.22,0,1,0,False,False,True,True,False,False,True,True,False,False,False,False,True
1,17,28.61,480.1,0,3,1,False,False,True,False,True,True,False,True,False,True,True,False,False
0,58,29.64,1720.01,1,2,0,False,True,True,True,False,True,False,False,False,True,False,False,True
0,62,74.08,4587.34,0,2,1,False,False,False,False,False,False,False,False,True,True,False,False,False
0,41,38.8,1586.04,0,2,1,True,False,True,True,False,False,False,True,False,True,True,False,False
1,49,58.21,2844.29,0,3,1,False,False,False,False,True,False,False,True,False,False,False,False,False
0,3,38.89,118.25,1,1,1,True,True,True,True,False,False,True,False,False,True,False,False,False
1,35,45.24,1582.59,0,2,0,True,False,False,False,True,False,True,False,False,True,False,True,False
0,24,84.25,2016.34,1,3,1,False,True,False,False,True,True,False,False,False,False,True,False,False
1,22,32.72,724.21,0,2,0,True,True,True,False,False,False,False,True,False,False,False,False,True
0,55,25.99,1434.34,1,2,1,True,False,True,True,False,False,False,False,False,True,True,False,False
1,29,111.26,3228.58,0,1,0,False,True,False,True,False,False,True,False,True,True,False,False,True
1,20,48.13,968.45,0,2,1,True,False,True,True,False,True,False,True,False,False,True,False,False
0,54,88.18,4759.97,0,1,0,True,True,True,False,False,False,True,True,False,False,False,False,True
0,19,80.93,1539.28,0,1,0,False,False,True,True,False,False,True,True,False,True,False,True,False
1,66,45.12,2976.19,0,2,1,False,True,True,False,False,True,False,False,False,False,True,False,False
0,34,88.98,3017.78,0,2,1,False,False,False,False,True,False,True,False,True,True,False,False,False
1,6,43.46,261.86,0,2,0,False,True,False,False,False,True,False,True,False,False,False,False,True
1,10,63.54,636.19,0,1,1,False,False,False,True,False,False,True,True,False,True,False,False,False
1,48,76.9,3691.05,0,2,1,False,False,True,True,False,True,False,False,True,True,False,False,False
0,59,45.5,2686.37,1,2,0,True,True,False,True,False,True,False,False,False,True,False,True,False
1,2,105.29,217.64,0,2,0,True,True,True,False,True,False,True,True,False,False,False,True,False
