customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_group,total_services,is_auto_payment,Probability_Churn,Risk_Segment,Main_Churn_Reason
e76adca9-7811-4802-88cc-7cfecf01f944,Male,0,No,Yes,60,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,24.7,1477.9,Yes,4+ Years,3,0,0.6963,Medium Risk,Contract One Year
ada58417-5e2a-432d-b1ab-0b56d5c9fdc7,Female,1,No,No,2,Yes,No,No,Two year,Yes,Credit card (automatic),98.4,186.24,No,0-1 Year,1,1,0.0116,Low Risk,Contract One Year
70cafdd8-fc04-4f08-9207-0158f2771f63,Female,1,No,Yes,11,Yes,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),117.18,1289.37,No,0-1 Year,3,1,0.3494,Medium Risk,Contract One Year
c7332304-4822-4120-84f9-eccd7630a8a7,Female,1,Yes,Yes,72,Yes,Yes,No,One year,No,Bank transfer (automatic),64.94,4676.07,No,4+ Years,2,1,0.0117,Low Risk,Contract Two Year
6b2d5b09-8707-4ad4-80be-7e3561c2645a,Female,1,No,Yes,64,Yes,No,No,Two year,No,Credit card (automatic),58.0,3720.89,No,4+ Years,1,1,0.0151,Low Risk,Contract One Year
331f63fb-d11f-48c0-a97c-a4fff75d599f,Male,0,No,Yes,38,Yes,No,No,Month-to-month,Yes,Electronic check,47.56,1809.16,No,2-4 Years,1,0,0.5408,Medium Risk,Contract One Year
df7d0dd7-236e-4608-9acb-394acd1f5318,Male,1,Yes,Yes,45,Yes,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),94.33,4242.07,No,2-4 Years,3,1,0.0965,Low Risk,Contract Two Year
7b07fd31-a424-4f23-8d5b-a7cd400035f0,Female,0,Yes,Yes,41,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,22.23,910.43,Yes,2-4 Years,3,0,0.6669,Medium Risk,Contract One Year
ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,Male,0,Yes,No,51,Yes,Yes,No,Two year,Yes,Electronic check,28.8,1471.23,No,4+ Years,2,0,0.0308,Low Risk,Contract One Year
8412a335-d88c-456d-b61e-5fdb1a435206,Male,1,No,No,17,Yes,Yes,DSL,Two year,No,Bank transfer (automatic),28.58,487.0,No,1-2 Years,3,1,0.0155,Low Risk,Contract One Year
1578d709-48f9-43d0-9fea-e1e0d9e604b3,Female,1,No,Yes,46,Yes,No phone service,Fiber optic,Month-to-month,No,Credit card (automatic),32.57,1501.11,No,2-4 Years,2,1,0.479,Medium Risk,Contract One Year
73069588-45d5-468d-a90a-3abbc35b9fea,Female,0,No,No,54,Yes,No phone service,Fiber optic,Month-to-month,No,Mailed check,80.37,4341.87,Yes,4+ Years,2,0,0.8017,High Risk,Contract One Year
d4bf7a4b-25b8-442f-836b-15c7e7c225da,Female,0,No,Yes,20,Yes,No phone service,No,One year,Yes,Electronic check,53.02,1059.14,No,1-2 Years,1,0,0.0608,Low Risk,Contract Two Year
e916da57-f248-43ab-977a-8a5f6ffe33b3,Female,1,Yes,Yes,40,Yes,No phone service,DSL,Two year,No,Credit card (automatic),19.23,766.52,No,2-4 Years,2,1,0.0187,Low Risk,Contract One Year
e27718c5-737d-4fb6-9113-76e038d77b9a,Male,1,Yes,Yes,2,Yes,No phone service,No,One year,No,Mailed check,71.94,140.93,No,0-1 Year,1,0,0.0449,Low Risk,Contract Two Year
6a36af18-06d3-4b93-ae33-688d597e6845,Female,1,Yes,No,30,Yes,No,Fiber optic,One year,Yes,Mailed check,21.59,643.07,No,2-4 Years,2,0,0.0452,Low Risk,Contract Two Year
5fbbf0b1-8083-49c8-a57e-01c90da23e5c,Male,1,No,Yes,26,Yes,Yes,No,One year,No,Bank transfer (automatic),58.14,1506.23,No,2-4 Years,2,1,0.0161,Low Risk,Contract Two Year
14e4180c-fe99-46a3-a2db-c8503c5bf3a7,Female,0,Yes,No,66,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),116.49,7697.53,No,4+ Years,3,1,0.3501,Medium Risk,Contract One Year
519554e3-0737-4c86-b97b-5f515ffa46ef,Male,0,Yes,No,46,Yes,Yes,DSL,One year,No,Electronic check,87.92,4044.94,No,2-4 Years,3,0,0.0382,Low Risk,Contract Two Year
b6f6dbf1-d6d4-41cc-995d-82f8ee4a9b5d,Female,1,Yes,No,15,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,38.37,574.77,Yes,1-2 Years,3,0,0.6243,Medium Risk,Contract One Year
25637cc3-ca97-4bf5-95d5-96afa663d2cd,Male,0,No,No,44,Yes,No phone service,No,Two year,No,Credit card (automatic),28.76,1262.96,No,2-4 Years,1,1,0.0296,Low Risk,Contract One Year
eada79a3-4970-4d9a-89ce-3cfb2339ba19,Female,0,Yes,No,61,Yes,No phone service,Fiber optic,Two year,Yes,Credit card (automatic),89.25,5446.39,No,4+ Years,2,1,0.0557,Low Risk,Contract One Year
d4c3a832-b231-460b-b8f2-ce6bd46b415d,Male,0,No,Yes,6,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.03,474.2,Yes,0-1 Year,2,0,0.6317,Medium Risk,Contract One Year
781799ff-b49e-44cc-8243-69e72387eaf6,Male,1,Yes,No,32,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,48.28,1548.58,No,2-4 Years,3,0,0.5493,Medium Risk,Contract One Year
e7e646c7-0158-4463-9d87-76a072d78bdd,Male,0,No,Yes,8,Yes,No,No,Month-to-month,Yes,Electronic check,113.46,912.29,Yes,0-1 Year,1,0,0.7435,High Risk,Contract One Year
3735262d-4184-4b03-84dd-7054144823f7,Male,1,Yes,Yes,62,Yes,No phone service,Fiber optic,One year,No,Bank transfer (automatic),96.98,6009.83,No,4+ Years,2,1,0.0672,Low Risk,Contract Two Year
f0b2a5d1-8c7e-4f42-a646-eaf9d5c0244d,Male,0,No,Yes,7,Yes,No phone service,No,Month-to-month,No,Electronic check,84.66,592.6,Yes,0-1 Year,1,0,0.7862,High Risk,Contract One Year
6c5a6c93-871c-4884-9bdf-90f2ba2c0f19,Male,1,Yes,No,4,Yes,No phone service,No,One year,Yes,Credit card (automatic),78.3,310.33,No,0-1 Year,1,1,0.0725,Low Risk,Contract Two Year
3cd5fd7f-49c1-4669-86b3-3fe61c76bdf6,Male,0,Yes,Yes,22,Yes,Yes,No,One year,Yes,Electronic check,63.71,1402.16,No,1-2 Years,2,0,0.0295,Low Risk,Contract Two Year
3d0a5f0c-0c39-4ec7-9f31-74054d183eba,Female,0,Yes,Yes,3,Yes,No phone service,DSL,Two year,No,Credit card (automatic),22.35,73.41,No,0-1 Year,2,1,0.0269,Low Risk,Contract One Year
9f708368-cb3c-48ca-a392-57316b79afcc,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Two year,No,Credit card (automatic),91.77,5508.4,No,4+ Years,3,1,0.0358,Low Risk,Contract One Year
d6312a80-1c61-4ec2-9014-2131750565f5,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),43.08,525.09,No,1-2 Years,3,1,0.0566,Low Risk,Contract One Year
893ad232-98c3-43ca-bff4-cec6e7b7b4c6,Female,1,Yes,Yes,13,Yes,No phone service,DSL,Two year,Yes,Bank transfer (automatic),66.42,862.02,No,1-2 Years,2,1,0.0286,Low Risk,Contract One Year
93364f7e-83ef-49f3-a1c7-cc8a04351b64,Male,1,Yes,No,19,Yes,No phone service,DSL,Month-to-month,Yes,Credit card (automatic),116.32,2206.05,Yes,1-2 Years,2,1,0.6537,Medium Risk,Contract One Year
4a90cd0c-24c1-43b9-b7f2-85723defa849,Female,0,Yes,Yes,45,Yes,No phone service,No,One year,No,Mailed check,36.55,1647.31,No,2-4 Years,1,0,0.0222,Low Risk,Contract Two Year
5a5226e6-9d64-4932-8066-853d6de299a1,Female,1,No,No,53,Yes,No phone service,DSL,Two year,Yes,Mailed check,84.45,4476.44,No,4+ Years,2,0,0.0235,Low Risk,Contract One Year
2ff3cde4-6aa4-4c9f-9217-04753d959e3f,Male,0,No,Yes,51,Yes,No phone service,DSL,Two year,No,Bank transfer (automatic),34.5,1761.11,No,4+ Years,2,1,0.0068,Low Risk,Contract One Year
8603156a-15ea-4bcf-ab10-21ceaa143cd8,Female,0,No,Yes,70,Yes,No phone service,Fiber optic,Month-to-month,Yes,Mailed check,90.53,6337.97,No,4+ Years,2,0,0.3268,Medium Risk,Contract One Year
f4124360-1153-4e99-9c50-8720f982f4e0,Female,0,No,Yes,22,Yes,No phone service,Fiber optic,Two year,No,Electronic check,51.65,1133.88,No,1-2 Years,2,0,0.0717,Low Risk,Contract One Year
c9525185-81e0-4a5e-8b48-f49686abd4e7,Female,0,Yes,No,56,Yes,No phone service,Fiber optic,One year,Yes,Credit card (automatic),116.22,6509.3,No,4+ Years,2,1,0.0195,Low Risk,Contract Two Year
0534a101-8ddc-4719-81f3-8dd4fd034ada,Male,1,No,Yes,3,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),26.44,84.19,Yes,0-1 Year,2,1,0.5271,Medium Risk,Contract One Year
0b251279-785a-45d0-9f92-a62163f4c69d,Male,0,No,No,35,Yes,No,DSL,One year,Yes,Bank transfer (automatic),40.42,1420.08,No,2-4 Years,2,1,0.0221,Low Risk,Contract Two Year
5f90bed6-fb25-464d-a30a-a767a2bb522b,Male,0,Yes,Yes,54,Yes,No,No,One year,Yes,Credit card (automatic),21.33,1149.37,No,4+ Years,1,1,0.0331,Low Risk,Contract Two Year
5b6a8102-0428-4378-bf50-23f440ef3935,Female,1,Yes,No,7,Yes,Yes,DSL,Month-to-month,No,Credit card (automatic),64.74,454.34,Yes,0-1 Year,3,1,0.5717,Medium Risk,Contract One Year
3dba6da8-5844-49fc-914b-9547c9dc72b8,Male,0,Yes,No,31,Yes,No phone service,DSL,One year,Yes,Credit card (automatic),60.05,1868.94,No,2-4 Years,2,1,0.02,Low Risk,Contract Two Year
1a89b71e-a0d5-42c8-a837-fe68bba205ca,Female,1,Yes,No,24,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),61.01,1461.9,Yes,2-4 Years,2,1,0.4929,Medium Risk,Contract One Year
c1b5b5ca-bc35-46df-94f7-9dbac5811d2d,Male,0,No,No,4,Yes,No phone service,No,Month-to-month,Yes,Credit card (automatic),92.15,365.35,Yes,0-1 Year,1,1,0.7394,High Risk,Contract Two Year
5a304528-0b59-4562-a227-219f551ff086,Female,0,No,Yes,20,Yes,No,Fiber optic,Month-to-month,No,Mailed check,68.99,1383.77,Yes,1-2 Years,2,0,0.5606,Medium Risk,Contract Two Year
a48e40f1-d042-4dfa-96ab-087a8bc78e81,Female,1,Yes,Yes,50,Yes,No,No,One year,Yes,Bank transfer (automatic),105.39,5272.59,No,4+ Years,1,1,0.0325,Low Risk,Contract Two Year
af475b49-c775-4395-9494-05f02cd2a404,Female,1,Yes,Yes,36,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),21.2,759.02,No,2-4 Years,3,1,0.0638,Low Risk,Contract One Year
7a8104de-b205-47bb-bb16-f75776f186ab,Male,0,No,No,66,Yes,No,No,Month-to-month,No,Bank transfer (automatic),78.32,5162.12,No,4+ Years,1,1,0.4372,Medium Risk,Contract One Year
2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,Male,0,Yes,Yes,36,Yes,No,DSL,Two year,Yes,Credit card (automatic),60.63,2183.74,No,2-4 Years,2,1,0.0145,Low Risk,Contract One Year
f1901b7e-c6b4-49ef-b74e-ba9310275b53,Male,0,No,No,42,Yes,No,No,Two year,No,Bank transfer (automatic),117.96,4952.23,No,2-4 Years,1,1,0.0628,Low Risk,Contract One Year
339b77a8-4b1f-4d7b-8977-c513752a7d25,Male,0,No,No,58,Yes,No,Fiber optic,Two year,Yes,Credit card (automatic),109.94,6368.1,No,4+ Years,2,1,0.0366,Low Risk,Contract One Year
e2c328aa-3310-4475-8a86-22250b36e356,Female,1,No,Yes,12,Yes,No phone service,Fiber optic,Month-to-month,Yes,Credit card (automatic),56.83,678.52,No,1-2 Years,2,1,0.4387,Medium Risk,Contract One Year
4f612217-eef1-4694-90ca-e32d0aba590e,Male,1,Yes,Yes,18,Yes,No phone service,Fiber optic,Month-to-month,Yes,Credit card (automatic),81.72,1473.97,No,1-2 Years,2,1,0.4536,Medium Risk,Contract One Year
d0be73ee-fd37-4539-a5f2-02f983f02dc7,Male,0,Yes,No,15,Yes,No,No,Two year,Yes,Credit card (automatic),41.95,628.49,No,1-2 Years,1,1,0.0232,Low Risk,Contract One Year
095ffa81-40d9-4bce-b930-ba208b040f49,Female,1,No,Yes,26,Yes,No,DSL,Month-to-month,Yes,Mailed check,90.19,2352.77,Yes,2-4 Years,2,0,0.588,Medium Risk,Contract One Year
493e904d-30ec-4796-a59b-457fc0d7ac73,Female,1,No,No,42,Yes,No,No,Two year,No,Credit card (automatic),42.12,1758.6,No,2-4 Years,1,1,0.0212,Low Risk,Contract One Year
0c3ce284-c7e5-4bbb-9cb5-1c535b62a8df,Female,0,No,Yes,2,Yes,No,DSL,One year,No,Bank transfer (automatic),36.44,79.57,No,0-1 Year,2,1,0.0406,Low Risk,Contract Two Year
45f18619-54f9-4429-a7de-02ccdda4f4a7,Male,0,No,No,69,Yes,No,DSL,Two year,Yes,Bank transfer (automatic),25.2,1737.08,No,4+ Years,2,1,0.0082,Low Risk,Contract One Year
6fdc0bad-5e36-4127-8ca1-b45c1fdd980a,Male,0,Yes,Yes,41,Yes,No phone service,DSL,Month-to-month,No,Mailed check,43.1,1764.66,No,2-4 Years,2,0,0.4387,Medium Risk,Contract One Year
7092947d-be49-49ec-a667-d3bbe3b56360,Female,1,No,Yes,60,Yes,No phone service,No,Two year,Yes,Bank transfer (automatic),58.95,3529.24,No,4+ Years,1,1,0.0223,Low Risk,Contract One Year
56cb1ab0-62fb-46d7-b4db-ca07e506f670,Female,0,No,No,14,Yes,Yes,DSL,Two year,No,Electronic check,69.99,982.19,No,1-2 Years,3,0,0.0291,Low Risk,Contract One Year
b12b6680-7f07-4cb9-afd3-40c0f945f2fd,Male,1,No,Yes,2,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),27.82,46.51,Yes,0-1 Year,2,1,0.6073,Medium Risk,Contract Two Year
cc1b4157-ec9f-4c54-9e0a-72ab7f5db163,Female,1,No,Yes,17,Yes,Yes,No,One year,No,Electronic check,57.55,982.44,No,1-2 Years,2,0,0.0239,Low Risk,Contract Two Year
15260718-cd18-4a82-8447-ceab84ef4324,Female,0,Yes,Yes,28,Yes,No,DSL,One year,Yes,Credit card (automatic),44.19,1229.75,No,2-4 Years,2,1,0.014,Low Risk,Contract Two Year
6e3c4532-1434-4f62-acac-028cba220065,Female,0,No,Yes,5,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.93,247.87,No,0-1 Year,2,1,0.4186,Medium Risk,Contract One Year
2e326567-d284-454e-bebe-c0db9a3a6103,Male,0,Yes,No,40,Yes,Yes,No,Month-to-month,No,Mailed check,78.42,3130.84,Yes,2-4 Years,2,0,0.6751,Medium Risk,Contract One Year
1a43db54-523a-4993-8b34-46bc8ba435cc,Female,1,Yes,No,36,Yes,No,DSL,Two year,No,Bank transfer (automatic),115.72,4162.34,No,2-4 Years,2,1,0.0403,Low Risk,Contract One Year
4baf0f5e-a932-4094-93f2-8f11147f6570,Female,1,Yes,No,47,Yes,No,Fiber optic,One year,No,Electronic check,41.83,1970.72,No,2-4 Years,2,0,0.0659,Low Risk,Contract Two Year
b7b8c1a5-9a45-493d-b227-890e4e76833a,Male,1,No,No,10,Yes,No,DSL,Two year,No,Credit card (automatic),25.64,263.92,No,0-1 Year,2,1,0.0341,Low Risk,Contract One Year
71a3fad2-b094-4d2a-aaa9-3b436d15f16f,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Two year,No,Electronic check,51.5,717.94,No,1-2 Years,2,0,0.0363,Low Risk,Contract One Year
ba108217-0ad7-49a2-b277-16ec59fefbbc,Female,0,Yes,No,10,Yes,Yes,Fiber optic,One year,Yes,Credit card (automatic),85.52,854.97,No,0-1 Year,3,1,0.0746,Low Risk,Contract Two Year
9d66e815-5a41-43b3-a95f-176cdebac186,Male,0,Yes,No,1,Yes,No,No,One year,Yes,Bank transfer (automatic),63.42,65.87,No,0-1 Year,1,1,0.0215,Low Risk,Contract Two Year
a3b442bd-4649-4296-af58-42c3ff86cc31,Female,1,No,Yes,8,Yes,No phone service,DSL,Month-to-month,No,Bank transfer (automatic),80.27,640.51,Yes,0-1 Year,2,1,0.6119,Medium Risk,Contract One Year
0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,Female,0,No,No,1,Yes,No phone service,Fiber optic,Two year,Yes,Electronic check,43.63,45.88,No,0-1 Year,2,0,0.0437,Low Risk,Contract One Year
67fd64c4-a334-458a-abd2-b5121335e5db,Male,1,No,Yes,28,Yes,Yes,No,One year,No,Credit card (automatic),21.94,614.3,No,2-4 Years,2,1,0.0266,Low Risk,Contract Two Year
bff9507d-cd14-403e-8359-9af65d01f55f,Female,1,Yes,No,37,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),54.1,2000.43,No,2-4 Years,2,1,0.0213,Low Risk,Contract One Year
07f8d4f0-f3ea-4184-a8f4-e3ceadedda80,Male,0,Yes,No,37,Yes,No,No,Month-to-month,No,Mailed check,96.82,3575.24,Yes,2-4 Years,1,0,0.6987,Medium Risk,Contract One Year
ad973b67-9b89-45cb-9942-644c248d31ec,Male,1,No,No,44,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),63.11,2777.59,No,2-4 Years,3,1,0.6381,Medium Risk,Contract One Year
20509c62-08e8-45d7-b02c-1821c8040fb7,Male,0,Yes,Yes,6,Yes,Yes,DSL,Two year,No,Bank transfer (automatic),38.94,238.43,No,0-1 Year,3,1,0.0221,Low Risk,Contract One Year
a52964ff-c74c-4890-bc6a-3174113634a5,Female,1,No,Yes,61,Yes,Yes,No,One year,Yes,Electronic check,21.69,1319.2,No,4+ Years,2,0,0.034,Low Risk,Contract Two Year
f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,Male,1,No,No,2,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,30.61,51.38,Yes,0-1 Year,2,0,0.7105,High Risk,Contract One Year
2747b93c-9ae7-4eab-884a-67809136f1f8,Male,0,Yes,Yes,37,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,112.38,4156.46,Yes,2-4 Years,2,0,0.723,High Risk,Contract One Year
5ef787b8-f2e6-495f-b32e-2016add702c9,Male,1,No,No,29,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),82.57,2402.08,Yes,2-4 Years,3,1,0.7236,High Risk,Contract One Year
13aec376-c359-410a-b1a6-014c5f3c44dc,Male,1,Yes,Yes,35,Yes,No phone service,DSL,Two year,Yes,Mailed check,63.7,2235.56,No,2-4 Years,2,0,0.025,Low Risk,Contract One Year
5df06e8c-878a-4ed9-a33f-fc8292ec89af,Female,0,Yes,Yes,59,Yes,No phone service,Fiber optic,Two year,Yes,Electronic check,50.02,2948.28,No,4+ Years,2,0,0.0313,Low Risk,Contract One Year
4758367b-a649-4cdc-907b-907265e58f34,Male,1,No,Yes,51,Yes,No phone service,DSL,Month-to-month,Yes,Credit card (automatic),22.43,1146.21,Yes,4+ Years,2,1,0.4924,Medium Risk,Contract One Year
06a241af-1d0a-47f7-b5e4-a4713fe68c9c,Male,1,Yes,Yes,20,Yes,No,No,Month-to-month,Yes,Electronic check,117.41,2351.27,Yes,1-2 Years,1,0,0.6817,Medium Risk,Contract One Year
848af440-7fc1-4858-afa0-d842bc55300b,Male,0,Yes,No,43,Yes,No phone service,DSL,Month-to-month,No,Bank transfer (automatic),20.0,867.45,No,2-4 Years,2,1,0.4952,Medium Risk,Contract One Year
1e2595b8-8fc9-486b-a9dd-ebf563119aca,Female,0,Yes,Yes,50,Yes,No phone service,No,Month-to-month,Yes,Mailed check,116.05,5794.75,No,4+ Years,1,0,0.3272,Medium Risk,Contract One Year
b43bd27f-42a2-49a6-8664-12854303cbc1,Female,0,Yes,Yes,39,Yes,No phone service,No,Two year,No,Bank transfer (automatic),63.95,2488.71,No,2-4 Years,1,1,0.0582,Low Risk,Contract One Year
9ca3fbb3-ff11-48ba-b6ee-1640723ef466,Male,1,Yes,Yes,43,Yes,No,Fiber optic,One year,Yes,Mailed check,67.38,2887.29,No,2-4 Years,2,0,0.0222,Low Risk,Contract Two Year
ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,Female,0,No,Yes,44,Yes,No,DSL,Two year,Yes,Credit card (automatic),71.74,3153.17,No,2-4 Years,2,1,0.0221,Low Risk,Contract One Year
22bf18f5-1f65-4a87-b33e-e3447dbf4bc1,Female,1,Yes,Yes,23,Yes,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),21.26,494.31,Yes,1-2 Years,2,1,0.5561,Medium Risk,Contract One Year
2c33350c-73b9-41d8-92f5-131ada52d2ee,Female,1,No,Yes,45,Yes,Yes,Fiber optic,One year,No,Mailed check,32.68,1467.8,No,2-4 Years,3,0,0.0309,Low Risk,Contract Two Year
ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,Male,1,No,Yes,50,Yes,No phone service,No,One year,Yes,Credit card (automatic),38.54,1920.46,No,4+ Years,1,1,0.0427,Low Risk,Contract Two Year
f7b217c7-ae92-4a71-8f7d-cb431679742f,Female,0,Yes,Yes,8,Yes,No,Fiber optic,Two year,Yes,Mailed check,115.73,926.97,No,0-1 Year,2,0,0.0396,Low Risk,Contract One Year
aaf78c67-51d0-4109-bc90-2838d8741408,Male,1,Yes,No,1,Yes,No phone service,No,One year,Yes,Mailed check,91.7,92.96,No,0-1 Year,1,0,0.0256,Low Risk,Contract Two Year
8ccc9cea-109f-48ee-b5a4-720058f0dd23,Female,1,No,No,29,Yes,Yes,Fiber optic,One year,No,Credit card (automatic),62.85,1817.56,No,2-4 Years,3,1,0.0337,Low Risk,Contract Two Year
4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,Female,1,Yes,No,5,Yes,No phone service,DSL,One year,No,Credit card (automatic),115.07,572.82,No,0-1 Year,2,1,0.0651,Low Risk,Contract Two Year
b5a5f8e6-b639-4f04-a852-4385d9f2dd0d,Male,0,Yes,Yes,47,Yes,Yes,DSL,Month-to-month,No,Electronic check,87.86,4130.17,Yes,2-4 Years,3,0,0.6658,Medium Risk,Contract One Year
2c913a7c-a340-4f08-b341-91b8ed6522b4,Male,1,No,Yes,55,Yes,No,No,Two year,Yes,Electronic check,116.6,6416.73,No,4+ Years,1,0,0.0223,Low Risk,Contract One Year
3967e60a-823d-4107-9c8a-c066cb2fafa3,Female,1,Yes,No,43,Yes,Yes,Fiber optic,One year,No,Bank transfer (automatic),86.92,3734.32,No,2-4 Years,3,1,0.0431,Low Risk,Contract Two Year
cac4d0eb-3373-430e-bc31-a5971f119c0f,Male,0,No,Yes,17,Yes,No,Fiber optic,One year,No,Credit card (automatic),101.75,1725.79,No,1-2 Years,2,1,0.0914,Low Risk,Contract Two Year
7e7838c9-ca55-438b-bc9a-be10238d6f44,Female,0,Yes,Yes,47,Yes,Yes,No,One year,Yes,Credit card (automatic),75.6,3562.76,No,2-4 Years,2,1,0.0194,Low Risk,Contract Two Year
9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,Female,0,No,No,72,Yes,No,DSL,Two year,No,Credit card (automatic),98.2,7069.03,No,4+ Years,2,1,0.0217,Low Risk,Contract One Year
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,Female,0,Yes,No,68,Yes,No,Fiber optic,Two year,No,Bank transfer (automatic),86.24,5865.57,No,4+ Years,2,1,0.0286,Low Risk,Contract One Year
e25df9a8-9ca8-45c4-a138-afe08d38bbd8,Female,1,Yes,Yes,19,Yes,Yes,DSL,Month-to-month,No,Bank transfer (automatic),112.81,2146.63,Yes,1-2 Years,3,1,0.6277,Medium Risk,Contract One Year
65edcfe3-4f2d-4d3f-90d4-de39161237c9,Male,1,No,Yes,14,Yes,No,Fiber optic,One year,No,Bank transfer (automatic),57.83,800.69,No,1-2 Years,2,1,0.0207,Low Risk,Contract Two Year
7a89cbeb-b807-478a-b788-f5d1ffe575f6,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,76.26,5261.85,No,4+ Years,3,0,0.0019,Low Risk,Contract One Year
68d0a2a8-c4e7-47dd-a929-de738693fd9d,Female,0,No,Yes,62,Yes,No phone service,No,One year,Yes,Credit card (automatic),84.36,5222.09,No,4+ Years,1,1,0.0427,Low Risk,Contract Two Year
20156a72-12e1-43a6-932c-ae01d2c65ee4,Female,1,No,Yes,64,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),23.1,1477.75,No,4+ Years,3,1,0.0313,Low Risk,Contract One Year
12fc7a87-a470-4d48-9128-b9b1f8ede0ca,Female,1,No,Yes,33,Yes,No,DSL,Two year,Yes,Bank transfer (automatic),59.14,1958.49,No,2-4 Years,2,1,0.0194,Low Risk,Contract One Year
8471b4b0-ae1b-4f69-b740-d83173318749,Female,1,Yes,No,48,Yes,No,Fiber optic,Month-to-month,No,Electronic check,93.87,4500.77,No,4+ Years,2,0,0.5396,Medium Risk,Contract One Year
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,Male,1,No,Yes,31,Yes,No,No,One year,Yes,Electronic check,92.46,2857.93,No,2-4 Years,1,0,0.0482,Low Risk,Contract Two Year
96792482-a3c9-48e4-8d22-38e6c7bf4fbc,Male,1,No,Yes,68,Yes,Yes,No,One year,No,Mailed check,83.63,5696.28,No,4+ Years,2,0,0.0063,Low Risk,Contract Two Year
21084dd9-f75d-4e3c-848d-56502e9522d6,Female,0,No,No,4,Yes,No,No,Two year,No,Mailed check,85.34,335.62,No,0-1 Year,1,0,0.0289,Low Risk,Contract One Year
de431e06-e924-4069-80bb-ae526ec01269,Female,1,No,No,70,Yes,Yes,No,Month-to-month,Yes,Mailed check,108.84,7611.31,No,4+ Years,2,0,0.3637,Medium Risk,Contract One Year
84a2576c-1fc9-45f8-94d6-07350e2f8958,Female,0,No,No,13,Yes,Yes,No,Two year,No,Electronic check,98.43,1287.69,No,1-2 Years,2,0,0.0434,Low Risk,Contract One Year
2976aab2-2a26-4770-8ddb-1b36272c0588,Male,1,No,Yes,1,Yes,No phone service,DSL,Two year,No,Credit card (automatic),30.33,24.4,No,0-1 Year,2,1,0.02,Low Risk,Contract One Year
39b86bb2-b596-4a7c-af4a-fa885299e505,Female,1,Yes,Yes,54,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),83.48,4516.14,No,4+ Years,2,1,0.0198,Low Risk,Contract Two Year
84d67c4f-f0df-4684-b28e-41225894f7f1,Male,1,Yes,Yes,15,Yes,No phone service,DSL,Month-to-month,Yes,Bank transfer (automatic),81.59,1225.22,Yes,1-2 Years,2,1,0.5565,Medium Risk,Contract One Year
143029a9-d88f-4c94-88b7-63d5e519dd7e,Female,1,No,No,71,Yes,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),74.88,5322.9,Yes,4+ Years,3,1,0.6488,Medium Risk,Contract One Year
f4d375c1-a293-49fa-b240-d7a14027ab7d,Male,0,No,No,19,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),57.3,1089.63,Yes,1-2 Years,2,1,0.5265,Medium Risk,Contract One Year
a0017720-200b-4903-8642-6c458d03f17a,Male,0,Yes,No,33,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),42.12,1395.36,Yes,2-4 Years,3,1,0.7058,High Risk,Contract One Year
